"","id","year","costs","assets","sales","wva","ws","lp","cm","legal_form","subject_type","inst_sector","empl_num","empl_cat","nace","cs","iis","COGSS","nace2","GO","W","II","COGS","VA","L","deflatorgfcp","deflatorintp","deflatorprdp","deflatorvalp","deflatorgdp","deflatorcpi","rGO","rVA","rII","rW","rK","rCOGS","go","w","ii","va","l","k","cogs","lagExists","entry","exit","pp_sales","tenders","pp_dummy","pp_share","lgExist","trim","s_g","s_g_p_1","s_g_p_2","s_g_p_3","s_g_p_4","s_g_p_5","s_g_p_95","s_g_p_96","s_g_p_97","s_g_p_98","s_g_p_99","costshare","cs_p_1","cs_p_99","betahat_tl","muhat_tl","t","markup","Y","Ei","K","D","nyear","i","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","meanpp","lastcohort","gvar","T"
"284",60277301,2017,11923000,124000,11910000,0.83829999,0.4905,NA,0.17209999,"Limited liability company","Company","Non-financial corporations national private",13,"10 - 19 employees",432100,1.0010915,0.51059151,0.82789999,43,11910000,5841855,6081145,9860289,5828855,NA,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,11385145,5300405,5946167.5,5663413,124037.21,9641429,16.24782,15.549538,15.598257,15.483294,NA,11.728337,16.081579,1,0,0,0,"Master only (1)",0,0,1,1,1.1808566,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.98729837,0.12277135,0.99353218,0.95638955,1.7929295,12,1.7929295,0.58385092,Inf,NA,0,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"285",60277301,2018,14101000,298000,15015000,0.91110003,0.43290001,NA,0.21709999,"Limited liability company","Company","Non-financial corporations national private",13,"10 - 19 employees",432100,0.93912756,0.50622755,0.78289998,43,15015000,6499993.5,7601006.5,11755243,7413993.5,NA,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,13777757,6248624.5,7242502.5,6168849.5,296753.63,11200803,16.438566,15.635023,15.795477,15.647872,NA,12.600657,16.231497,1,0,0,0,"Master only (1)",0,0,1,1,1.2300687,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.97418988,0.12412826,0.99643099,0.94740862,1.8443947,13,1.8443947,0.61215115,Inf,NA,0,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"286",60277301,2019,16871000,1040000,19427000,0.66530001,0.39720002,NA,0.25569999,"Limited liability company","Company","Non-financial corporations national private",13,"10 - 19 employees",432100,0.86843055,0.47123054,0.74430001,43,19427000,7716405,9154596,14459516,10272404,NA,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,16876900,7869765,8404109,7120507,997889.13,13274135,16.641457,15.778489,15.944231,15.878539,NA,13.813397,16.401327,1,0,0,0,"Master only (1)",0,0,1,1,1.2714124,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.93008077,0.10845396,0.99716008,0.93362361,1.8599648,14,1.8599648,0.62055761,Inf,NA,0,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"287",60277301,2020,13204000,1203000,13156000,1.0655,0.51300001,NA,0.1009,"Limited liability company","Company","Non-financial corporations national private",13,"10 - 19 employees",432100,1.0036485,0.49064851,0.89910001,43,13156000,6749028,6454972,11828560,6701028,NA,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,10955946,4921190.5,5680491.5,6036988.5,1106505.6,10409346,16.209393,15.613416,15.552548,15.409061,NA,13.916718,16.158215,1,0,0,0,"Master only (1)",0,0,1,1,1.0525105,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.90391457,0.17136976,0.99402052,0.92377657,1.8197745,15,1.8197745,0.59871262,Inf,NA,0,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"288",60277301,2021,16358000,893000,17656000,0.77870005,0.38950002,NA,0.18889999,"Limited liability company","Company","Non-financial corporations national private",13,"10 - 19 employees",432100,0.92648393,0.53698391,0.81110001,43,17656000,6877012.5,9480988,14320782,8175012,NA,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,14229340,5810099.5,8074424.5,5923998,794887.94,12196205,16.470816,15.594522,15.904212,15.575109,NA,13.585957,16.316635,1,0,0,0,"Master only (1)",0,0,1,1,1.1667023,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.93881285,0.208937,0.99669135,0.93442976,1.7830105,16,1.7830105,0.57830322,Inf,NA,0,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"289",61974293,2006,68459000,14774000,68166000,0.76709998,0.078699999,NA,0.43330002,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,1.0042983,0.92559832,0.56669998,41,68166000,5364664,63094336,38629672,5071664,NA,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,74327768,5575095,68865240,6465730,15131094,42162924,18.123995,15.682027,18.047663,15.53382,NA,16.532263,17.557053,1,0,0,0,"Master only (1)",0,0,1,1,1.7628703,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.73590446,0.16021043,0.99653023,0.92881191,1.8374367,1,1.8374367,0.6083715,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"290",61974293,2007,97551000,17773000,102019000,0.71569997,0.1671,NA,0.47189999,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.95620424,0.78910422,0.52810001,41,102019000,17047374,80503624,53876236,21515376,NA,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,106904536,22346672,84919432,19976300,18234328,56831472,18.487448,16.810057,18.257214,16.922188,NA,16.718817,17.8556,1,0,0,0,"Master only (1)",0,0,1,1,1.8810798,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.75708872,0.19257173,0.99529177,0.93586373,1.7936935,2,1.7936935,0.58427691,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"291",61974293,2008,104216000,17345000,107821000,0.74540001,0.2168,1254520,0.47529998,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.96656495,0.74976492,0.52470005,41,107821000,23375594,80840400,56573684,26980600,21.506712,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,108789224,26399806,82709640,25754156,18135718,57881812,18.504923,17.064106,18.230846,17.088867,3.0683651,16.713394,17.873915,1,0,0,0,"Master only (1)",0,0,1,1,1.8795062,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.76142716,0.20035221,0.99795556,0.9365676,1.7421992,3,1.7421992,0.55514818,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"292",61974293,2009,68831000,16431000,74625000,0.4434,0.1363,NA,0.52880001,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.92235845,0.78605843,0.47119999,41,74625000,10171387,58659612,35163300,15965388,NA,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,74261120,15120171,59649800,11093284,17074716,35756864,18.123098,16.221851,17.904001,16.53154,NA,16.653109,17.392252,1,0,0,0,"Master only (1)",0,0,1,1,2.0768354,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.67680854,0.18825078,0.99480075,0.92131972,1.7411263,4,1.7411263,0.55453223,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"293",61974293,2010,60875000,16024000,56883000,0.94940001,0.14770001,354040,0.48119998,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,1.0701791,0.92247909,0.51880002,41,56883000,8401620,52473380,29510902,4409620,12.455146,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,56684604,4224988,53196856,9030123,17169184,29917784,17.853014,16.016077,17.789511,15.256527,2.5221338,16.658627,17.213964,1,0,0,0,"Master only (1)",0,0,1,1,1.8946792,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.63537294,0.17120239,0.9910233,0.91522819,1.766502,5,1.766502,0.56900132,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"294",61974293,2011,72137000,33408000,73577000,0.56959999,0.1022,600090.94,0.52929997,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.9804287,0.87822866,0.47070003,41,73577000,7519569.5,64617432,34632696,8959568,14.93035,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,73577000,8775287,65224016,7930052.5,36261804,34957804,18.113844,15.88617,17.993338,15.98745,2.7033961,17.406275,17.369652,1,0,0,0,"Master only (1)",0,0,1,1,2.1047375,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.4908452,0.17771626,0.99270868,0.90844649,1.8995032,6,1.8995032,0.64159238,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"295",61974293,2012,97865000,33175000,106094000,0.48330003,0.082700007,726520,0.60470003,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.92243671,0.8397367,0.39529997,41,106094000,8773975,89091024,41938956,17002976,23.403315,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,106680744,17002976,89845728,8958415,34683744,42294224,18.485352,16.008104,18.313604,16.648899,3.1528776,17.361782,17.560162,1,0,0,0,"Master only (1)",0,0,1,1,2.5223479,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.54943287,0.21952453,0.99618721,0.9155764,1.7838833,7,1.7838833,0.57879263,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"296",61974293,2013,117031000,35990000,116115000,0.65219998,0.07,541739.13,0.5873,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,1.0078887,0.93788868,0.4127,41,116115000,8128050,108902944,47920660,7212056,13.312784,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,118159152,7425158.5,110303800,8181241.5,37191280,48537080,18.587543,15.917355,18.518749,15.820385,2.5887249,17.431585,17.697838,1,0,0,0,"Master only (1)",0,0,1,1,2.4344101,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.56617296,0.22235148,0.99706173,0.91908932,1.6674395,8,1.6674395,0.51128918,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"297",61974293,2014,90577000,33934000,93177000,0.47709998,0.084700003,NA,0.5449,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.97209615,0.88739616,0.4551,41,93177000,7892092,82684912,42404852,10492088,NA,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,94413816,10929259,82809128,7916507.5,34301020,42468556,18.363197,15.88446,18.232048,16.206955,NA,17.350685,17.564274,1,0,0,0,"Master only (1)",0,0,1,1,2.2231464,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.55319512,0.066069283,0.99815047,0.91589332,1.7022501,9,1.7022501,0.53195095,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"298",61974293,2015,69917000,35181000,62218000,1.0098001,0.1349,NA,0.472,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,1.1237423,0.98884237,0.528,41,62218000,8393208,61523796,32851104,694204,NA,1,1,1,1,1,1,62218000,694204,61523796,8393208,35181000,32851104,17.946156,15.942933,17.934935,13.450521,NA,17.376017,17.307495,1,0,0,0,"Master only (1)",0,0,1,1,1.8939394,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.48287651,0.11420469,0.99456435,0.90684032,1.87473,10,1.87473,0.62846464,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"299",61974293,2016,128058000,33495000,141464000,0.21780001,0.0539,136381.7,0.69480002,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.90523386,0.85133386,0.30519998,41,141464000,7624909.5,120433096,43174812,21030904,154.20619,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,139745136,20233696,120396984,7573147,33572216,43161868,18.755331,15.840119,18.606304,16.822861,5.0382905,17.32921,17.580467,1,0,0,0,"Master only (1)",0,0,1,1,3.237699,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.56248623,0.14455283,0.99409813,0.91678387,1.9189301,11,1.9189301,0.65176779,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"300",61974293,2017,60098000,32647000,65337000,0.44409999,0.1148,63613000,0.50919998,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.91981572,0.80501574,0.49080002,41,65337000,7500687.5,52597312,32067402,12739688,0.20026863,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,62457700,11584694,51429856,7271576,32656796,31355630,17.950001,15.799483,17.75573,16.265196,-1.6080956,17.301563,17.260904,1,0,0,0,"Master only (1)",0,0,1,1,1.9919134,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.4898366,0.12277135,0.99353218,0.90646899,1.9830962,12,1.9830962,0.68465936,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"301",61974293,2018,94648000,31823000,118443000,0.244,0.069600001,112512.12,0.6645,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.79910165,0.72950166,0.3355,41,118443000,8243633,86404368,39737628,32038632,284.75717,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,108683248,27002638,82329080,7823658.5,31689902,37863392,18.503948,15.872663,18.226234,17.111444,5.6516366,17.271509,17.449495,1,0,0,0,"Master only (1)",0,0,1,1,2.8704045,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.54437959,0.12412826,0.99643099,0.91330206,1.9843235,13,1.9843235,0.68527806,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"302",61974293,2019,115023000,32720000,137567000,0.26680002,0.069499999,132184.55,0.71519995,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.83612347,0.7666235,0.28480005,41,137567008,9560906,105462096,39179088,32104912,242.87947,1.0422,1.0893,1.1511,1.3053,1.091812,1.0836875,119509168,24595810,96816392,8822567,31395126,35967216,18.598904,15.992824,18.388327,17.018087,5.4925652,17.262163,17.398119,1,0,0,0,"Master only (1)",0,0,1,1,3.3227251,1.0162288,1.038648,1.0981921,1.1196311,1.1540394,5.728282,6.654798,7.4571481,8.9106579,15.362205,0.53393656,0.10845396,0.99716008,0.91172254,2.0025949,14,2.0025949,0.69444382,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"303",61974293,2020,94082000,58220000,122659000,0.2383,0.070199996,115361.95,0.71679997,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.76702076,0.69682074,0.28320003,41,122659000,8610661,85471336,34737032,37187664,322.35641,1.0872064,1.1363404,1.2008091,1.3616681,1.1389608,1.1179461,102146960,27310374,75216312,7702214.5,53550092,30569214,18.441923,15.857018,18.13588,17.122778,5.7756577,17.796127,17.235504,1,0,0,0,"Master only (1)",0,0,1,1,3.3414977,1.0140508,1.0403608,1.073038,1.1071236,1.1301949,5.3193488,6.021719,6.4550624,7.7124076,12.634346,0.36340308,0.17136976,0.99402052,0.89766026,2.0871384,15,2.0871384,0.73579395,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"304",61974293,2021,114389000,53661000,142807000,0.26389998,0.069299996,134623.11,0.68870002,"Joint stock company","Company","Non-financial corporations national private",19,"20 - 24 employees",412000,0.80100417,0.73170418,0.31129998,41,142807008,9896525,104492480,44455816,38314528,284.60587,1.1234288,1.1741998,1.2408165,1.4070348,1.1769075,1.1608735,115091160,27230690,88990376,8525067,47765376,37860520,18.561235,15.958522,18.304039,17.119856,5.6511054,17.681812,17.449419,1,0,0,0,"Master only (1)",0,0,1,1,3.0398726,1.0022371,1.0428832,1.0650672,1.1151452,1.1365749,5.3585052,5.7248168,6.5807548,7.5584064,11.319527,0.44216204,0.208937,0.99669135,0.90670109,1.9846978,16,1.9846978,0.68546665,Inf,NA,0,16,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
"305",62242911,2006,276208000,11830000,281499000,0.82309997,0.17129999,508901.78,0.45550001,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.98120421,0.80990422,0.54449999,43,281499008,48220776,227987232,153276208,53511776,105.15148,0.97640002,0.91620004,0.91710001,0.90970004,0.87900233,0.82970738,306944736,58823540,248840016,58117808,12115936,167295568,19.542179,17.877983,19.332321,17.890053,4.6554022,16.310032,18.935272,1,0,0,0,"Master only (1)",0,0,1,1,1.8347452,1.0926596,1.139132,1.1436963,1.1768391,1.1887419,5.099637,5.2086482,5.7613535,8.5532408,15.416949,0.93246847,0.16021043,0.99653023,0.97878975,1.7828052,1,1.7828052,0.57818806,10,-9,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"306",62242911,2007,232907000,9717000,235136000,0.83949995,0.20639999,565952.38,0.38839999,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.99052036,0.78412038,0.61160004,43,235136000,48532068,184374928,143809184,50761072,89.691422,0.97470003,0.94800001,0.95429999,0.96279997,0.91012228,0.85337996,246396320,52722344,194488320,56870408,9969221,151697456,19.322453,17.856285,19.085882,17.78055,4.4963751,16.115013,18.837399,1,0,0,0,"Master only (1)",0,0,1,1,1.6242614,1.0915266,1.132465,1.1496336,1.1640477,1.1786879,5.0683594,5.9166064,6.2009907,6.4970469,9.9240561,0.9383347,0.19257173,0.99529177,0.97863066,1.74992,2,1.74992,0.55957007,10,-8,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"307",62242911,2008,329841000,12887000,336411000,0.76550001,0.1626,669644.88,0.57910001,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.9804703,0.81787032,0.42089999,43,336411008,54700428,275140576,141595392,61270432,91.496902,0.95639998,0.9774,0.99110001,1.022,0.92841196,0.90764356,339431936,59951500,281502528,60266420,13474488,144869440,19.642784,17.914286,19.455652,17.909046,4.516305,16.416309,18.791344,1,0,0,0,"Master only (1)",0,0,1,1,2.3430195,1.0550734,1.0822837,1.107815,1.1304183,1.1390355,4.2162333,4.8580151,5.3654895,6.8771076,14.35483,0.91490364,0.20035221,0.99795556,0.97223461,1.7032,3,1.7032,0.53250885,10,-7,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"308",62242911,2009,142507000,9436000,124161000,1.3439,0.30649999,312428.56,0.37,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,1.1477598,0.84125984,0.63,43,124161000,38055344,104451664,78221432,19709336,63.084297,0.96230006,0.98339999,1.0049,1.0559,0.95243758,0.91689593,123555584,18665912,106214832,41504540,9805673,79541824,18.632202,17.541313,18.480974,16.74221,4.1444716,16.098473,18.191793,1,0,0,0,"Master only (1)",0,0,1,1,1.5533412,1.0504562,1.0846872,1.1125567,1.1282047,1.1556506,4.7947321,5.0236387,5.7905607,6.7165751,7.7605453,0.89025241,0.18825078,0.99480075,0.95715946,1.6828111,4,1.6828111,0.52046567,10,-6,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"309",62242911,2010,105012000,6367000,77355000,1.7404,0.42159998,239311.69,0.1084,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,1.3575335,0.93593347,0.89160001,43,77355000,32612866,72399136,68969720,4955864,20.708826,0.93330002,0.98640001,1.0035,1.0437,0.93886238,0.93039924,77085200,4748360.5,73397336,35052552,6822029,69920640,18.160421,17.372358,18.111399,15.37331,3.03056,15.735667,18.062872,1,0,0,0,"Master only (1)",0,0,1,1,1.1024671,1.0362214,1.0591097,1.0899973,1.1201819,1.1311389,4.6105056,5.1926022,5.997313,7.0211411,9.9188604,0.91110516,0.17120239,0.9910233,0.95865333,1.6861417,5,1.6861417,0.52244294,10,-5,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"310",62242911,2011,84328000,5146000,69213000,1.2772,0.3689,331918.03,0.1548,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,1.2183838,0.84948379,0.8452,43,69213000,25532676,58795320,58498828,10417680,31.386303,0.92129999,0.99070001,1,1.021,0.93866926,0.94823706,69213000,10203408,59347248,26926470,5585585.5,59047972,18.0527,17.10862,17.898916,16.138233,3.4463716,15.5357,17.89386,1,0,0,0,"Master only (1)",0,0,1,1,1.1721486,1.0469195,1.0984589,1.1104013,1.1330054,1.1513073,5.0701132,5.7133799,6.7394581,8.4747629,13.702625,0.91358072,0.17771626,0.99270868,0.95617861,1.7327471,6,1.7327471,0.54970807,10,-4,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"311",62242911,2012,98011000,3883000,94471000,0.90769994,0.23469999,522021.28,0.32619998,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,1.0374718,0.80277181,0.67379999,43,94471000,22172344,75838656,63654560,18632344,35.692692,0.95649999,0.99160004,0.99449998,1,0.95228857,0.97941154,94993464,18632344,76481096,22638434,4059592.3,64193784,18.369318,16.93516,18.152554,16.74041,3.5749459,15.216593,17.977417,1,0,0,0,"Master only (1)",0,0,1,1,1.4797922,1.0807327,1.107379,1.1148077,1.1446264,1.1530981,4.7775946,5.2923789,6.2162333,6.4577956,12.589449,0.94052172,0.21952453,0.99618721,0.96412379,1.6611638,7,1.6611638,0.50751847,10,-3,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"312",62242911,2013,83305000,2116000,76811000,1.0761,0.3328,417226.41,0.2492,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,1.0845451,0.7517451,0.75080001,43,76811000,25562700,57742292,57669700,19068708,45.703503,0.96769994,0.98730004,0.98269999,0.97129995,0.96528453,0.99349838,78163224,19632152,58485048,25729986,2186628.3,58411524,18.174311,17.063168,17.884281,16.792679,3.822175,14.597871,17.883024,1,0,0,0,"Master only (1)",0,0,1,1,1.3381473,1.0395045,1.0712026,1.080767,1.1059896,1.1326731,4.2935085,4.5896811,4.9080658,5.8074036,18.884979,0.96391594,0.22235148,0.99706173,0.97089583,1.5610808,8,1.5610808,0.44537842,10,-2,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"313",62242911,2014,90081000,1776000,88712000,0.86330003,0.25920001,515425.94,0.32950002,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,1.015432,0.75623202,0.67049998,43,88712000,22994150,67086856,59481396,21625144,41.955872,0.98930001,0.99849999,0.98690003,0.95999998,0.99017471,0.99691588,89889552,22526192,67187640,23065286,1795208.8,59570752,18.314093,16.953838,18.023001,16.930189,3.7366183,14.400632,17.902676,1,0,0,0,"Master only (1)",0,0,1,1,1.5089544,1.0747333,1.0896649,1.1213056,1.1433539,1.158276,4.6732278,5.0285978,5.2805529,6.0912337,7.7827225,0.97074586,0.066069283,0.99815047,0.97472942,1.5876317,9,1.5876317,0.46224341,10,-1,0,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,0
"314",62242911,2015,136219000,1169000,139329000,0.77429998,0.18440001,NA,0.4404,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.97767872,0.79327869,0.5596,43,139328992,25692268,110526728,77968504,28802264,NA,1,1,1,1,1,1,139328992,28802264,110526728,25692268,1169000,77968504,18.752348,17.061701,18.520767,17.175964,NA,13.97166,18.171816,1,0,0,543125,"Matched (3)",1,0.0038981475,1,1,1.7869908,1.07032,1.082837,1.1247329,1.1412919,1.1576754,4.6104183,5.5555553,6.6666679,8.7260027,14.925379,0.98522824,0.11420469,0.99456435,0.99068993,2.2264903,10,2.2264903,0.80042648,10,0,1,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,1
"315",62242911,2016,142830000,5906000,154835000,0.67540002,0.19530001,152674.19,0.4253,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.92246586,0.72716582,0.5747,43,154835008,30239278,112590720,88983672,42244288,276.69568,0.99769998,1.0002999,1.0123,1.0394,1.0114145,1.006835,152953680,40642956,112556960,30033996,5919615.5,88956992,18.845646,17.21784,18.538969,17.520336,5.6229181,15.593782,18.303663,1,0,0,0,"Master only (1)",0,0,1,1,1.7194116,1.0524504,1.0925982,1.1112751,1.126991,1.1442169,5.4234118,5.822897,7.5952778,9.1664715,15.439773,0.93760723,0.14455283,0.99409813,0.96904242,1.7951461,11,1.7951461,0.58508641,10,1,1,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,1
"316",62242911,2017,155758000,24858000,160042000,0.60229999,0.18780001,158526.2,0.37799999,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.97323203,0.78543204,0.62199998,43,160042000,30055888,125702112,99546120,34339888,216.61963,0.99970001,1.0227,1.0461,1.0997,1.024633,1.0315078,152989200,31226598,122912016,29137818,24865460,97336584,18.845879,17.187548,18.62698,17.256781,5.3781428,17.02899,18.393686,1,0,0,983425,"Matched (3)",1,0.0061447932,1,1,1.5717543,1.031039,1.0880702,1.1210079,1.1580563,1.179859,5.6282725,6.1563692,7.4514561,9.043766,12.48571,0.79652172,0.12277135,0.99353218,0.94899267,2.0444767,12,2.0444767,0.71514189,10,2,1,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,1
"317",62242911,2018,165925000,23433000,179212000,0.73220003,0.18370001,170981.5,0.36660001,"Limited liability company","Company","Non-financial corporations national private",56,"50 - 99 employees",431300,0.92585874,0.74215871,0.63339996,43,179212000,32921246,133003744,113512872,46208256,270.25296,1.0042,1.0495,1.0898,1.1865001,1.0509413,1.0536801,164444848,38945008,126730584,31244062,23334994,108159000,18.918085,17.257339,18.657574,17.477661,5.5993586,16.965466,18.499113,1,0,0,0,"Master only (1)",0,0,1,1,1.5203991,1.0266745,1.0945905,1.111135,1.1430514,1.1694239,5.6949763,6.1066656,6.9033761,8.3019028,11.396701,0.82253945,0.12412826,0.99643099,0.95356393,1.8611885,13,1.8611885,0.62121528,10,3,1,16,34,0,0,0,0,0,0,0,1,0,0,0,0.1875,0,10,1
